Headline,Source,Date,Word Count,Text,Company,Industry,IPO Period,Day of Week,Source Tier,Sentiment,List Price,Market Price,Difference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barracuda Networks IPO primes pump for Twitter,The Oakland Tribune,11/6/2013,1275,"Today: Silicon Valley cloud security company Barracuda Networks raises more than $74 million in initial public offering and rises in Wall Street debut, finding success running the same path will follow 24 hours later. Also: Tesla plummets ...",Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How Twitter launched its IPO: Social media reaction,The Oakland Tribune,11/6/2013,37,Select local online commentary jn the run-up to this week's San Francisco-based social media giant's expected marketplace debut. [ ],Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter prices IPO at $26, surpassing previous ceiling",The Oakland Tribune,11/6/2013,784,"SAN FRANCISCO -- began the road to its much-anticipated IPO pledging not to follow in footsteps. Now, as it nears the end of what has been a remarkably rapid and glitch-free process, the microblogging service will find out if it gambled ...",Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experts advise being cautious of Twitter IPO,The San Francisco Chronicle,11/6/2013,988,"Twitter's general popularity has naturally raised the hype for the company's impending public stock offering - after all, where else can singer Katy Perry reach more than 46 million followers with a single tweet?",Twitter,Technology,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Despite popularity, Twitter IPO is no sure thing",The Star-Ledger,11/6/2013,692,It can help overthrow dictators. But can it make money? Protesters famously used Twitter to organize during the Arab Spring three years ago. President Obama announced his 2012 re-election victory using the short messaging service. Lady Gaga ...,Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Despite popularity, Twitter IPO is no sure thing","The Times (Trenton, NJ)",11/6/2013,685,It can help overthrow dictators. But can it make money? Protesters famously used Twitter to organize during the Arab Spring three years ago. President Obama announced his 2012 re-election victory using the short messaging service. Even the ...,Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter boosts IPO price range,The Valley Independent,11/6/2013,95,Twitter boosts IPO price range Twitter's confidence appears to be increasing before its initial public offering scheduled for later this week.,Twitter,Technology,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter's IPO Priced at $26 a Share; Pricing, $1 Higher Than Range Set Earlier This Week, Values the Social-Media Company at $14.4 Billion",The Wall Street Journal,11/6/2013,1040,Twitter Inc. priced its shares at $26 apiece for an initial public offering that will be the biggest U.S. technology IPO since Facebook Inc.'s debut last year.,Twitter,Technology,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter IPO shares aren't for everyone ; Some money managers hesitate to commit,USA Today,11/6/2013,581,"Twitter IPO shares aren't for everyone. That's the word from the Ritz-Carlton Hotel in Twitter's hometown here, where the company and its investment bankers gave a presentation to professional money managers Monday.",Twitter,Technology,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weekly Tech Round-Up: Twitter IPO and secret Google barges,U-Wire,11/6/2013,470,"University of Texas - Austin ; Austin, TX - life-and-arts By Jeremy Hintz Tweet, tweet. A little bird told me we could see an IPO this week. Twitter's public stock market launch, or IPO, is getting closer every day, with most analysts ...",Twitter,Technology,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How will Twitter use proceeds from IPO? (Video),Albany Business Review Online,11/7/2013,64,Will Twitter look at acquisitions after raising $1.82 billion with its initial public offering? Will a secondary offering come? Take a look in this video from Bloomberg.,Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banks Clean Up in Twitter's IPO; JPM Recruits More Controversy,American Banker,11/7/2013,622,"Atwitter About Twitter: The social-media network that's an unholy hybrid of news, opinions and procrastination priced its much-awaited initial public offering at $26 per share, above its underwriters' estimated range, for an initial ...",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trending: Twitter IPO makes billionaires, Obamacare jokes at CMAs, taste of no trans fat, cat shot with arrow",Asbury Park Press,11/7/2013,242,"The Asbury Park Press digital staff provides the top online trends for Thursday, Nov. 7 on APP.com and around the web: Twitter soars in market debut: Shares of Twitter went on sale to the public for the first time Thursday, instantly leaping ...",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snapshot: Twitter IPO + Mental health costs threaten Obamacare,Atlanta Business Chronicle Online,11/7/2013,302,Weather *Rain likely until around noon. Partly cloudy skies throughout the afternoon. High temperature: 65 degrees. Click here to view a seven-day forecast from Atlanta Business Chronicle broadcast partner WXIA-TV.,Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER SETS IPO PRICE AT $26 \; COMPANY SET TO RAISE $1.8 BILLION,Augusta Chronicle,11/7/2013,575,,Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LOST IN THE NOISE?; User burnout, negativity could threaten Twitter's IPO prosperity",Beaver County Times,11/7/2013,746,"LOS ANGELES - They loved it. Now they hate it. A growing number of celebrities, athletes and selfpromoters are burnt out and signing off of Twitter. Many have gotten overwhelmed.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter IPO prices high at $26, raising $1.82B",Birmingham Business Journal Online,11/7/2013,174,"Twitter said on Wednesday afternoon that it sold its first 70 million public shares of stock at $26, $1 above the upgraded range it set on Monday.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter shares spike after trading begins post-IPO,Boston Business Journal Online,11/7/2013,362,"Shares in Twitter were up about 75 percent É?? to about $45 É?? as of 11:15 a.m. Thursday, as trading began following the firm's IPO Wednesday. Twitter (NYSE: TWTR) had priced shares in the IPO at $26 a piece, which gave early venture investor ...",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter's $26-a-share IPO gives Spark an $800M+ stake, values Crashlytics deal at $150M+",Boston Business Journal Online,11/7/2013,487,"Twitter priced its initial public offering shares at $26 a piece Wednesday, the company announced in a tweet. The IPO gives early venture investor Spark Capital of Boston a stake worth about $843 million, and also sets up a major payday for ...",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Morning Edition: Twitter's IPO, Abercrombie selling larger sizes, Weber Grill Restaurants in Ohio, former Jackets return as Rangers",Business First of Columbus Online,11/7/2013,698,"Beware before taking a flier on Twitter's IPO, Abercrombie stocking larger sizes, Weber Grill Restaurants expanding to Ohio, marriage equality in the spotlight, Crew's new coach takes GM duties, and several former Jackets returning as ...",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter prices IPO at $26 per share,Cape Cod Times,11/7/2013,525,"SAN FRANCISCO É?? Twitter Inc. settled on $26 a share for its initial public offering late Wednesday, above its already-higher target range. Twitter reached the decision after a lengthy debate between the underwriters and company executives.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter sets IPO at $26 as trading starts,Charleston Gazette,11/7/2013,615,"NEW YORK - Twitter has set a price of $26 for its initial public offering of stock, which means the company's shares can begin trading today on the New York Stock Exchange.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perfect timing for Twitter IPO $1.8B public debut comes amid fever for stock offerings,Chicago Tribune,11/7/2013,476,"If the initial public offering of Twitter had to be summed up in one of the company's famously pithy tweets, this would be it: The timing couldn't be better.",Twitter,Technology,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter IPO: Stock soars in Wall Street debut,Contra Costa Times,11/7/2013,1166,"SAN FRANCISCO -- Twitter's initial public offering rose in price throughout the company's march toward Wall Street, but investors were prepared to pay much more Thursday.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What's next for Twitter after IPO?,Contra Costa Times,11/7/2013,1212,"Today: Santa Clara University professor says Twitter will likely look at acquisitions, secondary offering after its IPO leads to a booming stock price. Also: Tesla falls after another Model S fire, SolarCity suffers after earnings report.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter's soaring IPO sparks praise and skepticism -- and bodes well for Silicon Valley,Contra Costa Times,11/7/2013,1285,"How you view Wall Street's stunning Thursday welcome for Twitter -- the second-largest tech IPO of all time, in terms of dollars raised -- depends on which lens you use.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The big day for Twitter; Will this IPO stumble like Facebook's did?,Daily Post,11/7/2013,515,,Twitter,Technology,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter IPO sets billionaires in flight,Gannett News Service,11/7/2013,404,"Scott Martin, USA TODAY SAN FRANCISCO -- Twitter's rocketing IPO takes two of its founders on a ride into billionaire territory and a wave of millionaires along for the journey.",Twitter,Technology,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nasdaq Leads Stocks Lower; Twitter IPO Opens To 80% Gain,Investor's Business Daily,11/7/2013,390,A reversal of fortune Thursday morning left stocks battling losses near midday. A session that opened on an up note saw the Nasdaq dive 1.2% in strong trade before noon. The S&P 500 dropped 0.6%. The Dow Jones industrial average held to ...,Twitter,Technology,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter IPO Ready To Fly É?? So Is Facebook-Schooled NYSE Aims To Avoid Nasdaq Woes 'Transparency' right from the start was exchange's pitch for coveted tech IPO,Investor's Business Daily,11/7/2013,757,"When Twitter starts trading on the New York Stock Exchange, which is expected Thursday, there will be no problems along the lines of last year's infamous Facebook IPO on the Nasdaq.",Twitter,Technology,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter IPO Price: $26/Share,Investor's Business Daily,11/7/2013,85,"The microblogging site raised $1.82 bil after pricing above its recent range of $23-$25. Twitter (TWTR) debuts Thu. on the NYSE. Meanwhile, tech security firm Barracuda Networks (CUDA) rose 20% after a $75 mil IPO. Website developer Wix ...",Twitter,Technology,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT&T sells call data to CIA + 5 things to know about Twitter's IPO + Home prices climb in 88% of most cities (Video),Jacksonville Business Journal Online,11/7/2013,142,"First Coast weather Last warm day today, cold weather is coming. High of 82. See more weather at Action News. Business news from about the globe:",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter shares soar 73% in IPO,Los Angeles Times,11/7/2013,1125,"Twitter shares close at $44.90 on the stock's debut as trading goes off without a hitch, leading it to be called the 'anti-Facebook IPO.' NEW YORK É?? In a mere instant É?? or about the time it takes to send a 140-character message É?? Twitter ...",Twitter,Technology,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter employees snap pictures, shoot Vines during IPO",Los Angeles Times,11/7/2013,376,"Twitter began trading publicly Thursday morning, and as you might guess, the company's employees took to the social network and Vine to document the event, giving us an insider's look at the experience.",Twitter,Technology,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYSE: Twitter IPO went smoothly,Los Angeles Times,11/7/2013,387,"NEW YORK -- The New York Stock Exchange can breathe a little easier. Shortly after Twitter Inc. debuted on the stock market Thursday morning, executives with the exchange's parent NYSE Euronext reported a glitch-free initial public offering.",Twitter,Technology,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter IPO creates paper billionaires,Los Angeles Times,11/7/2013,431,"With Twitter stock up 73% from Wednesday's price, top execs and major investors are in the catbird seat. Seventy million shares were sold, raising $1.82 billion.",Twitter,Technology,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Meet Glenn Carell, the human assigned to prevent a Twitter IPO fiasco",Los Angeles Times,11/7/2013,487,"NEW YORK -- The man standing between Twitter and an IPO meltdown was powered by coffee and a blueberry muffin. Glenn Carell, a specialist with Barclays, was tasked essentially with playing the air traffic controller for the microblogging ...",Twitter,Technology,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How Twitter's IPO should unfold at the NYSE,Los Angeles Times,11/7/2013,667,NEW YORK -- The New York Stock Exchange has one simple task Thursday: Do not fumble Twitter's IPO. But don't be alarmed if Twitter doesn't start trading immediately when the market opens. It's not unusual for hot initial public offerings to ...,Twitter,Technology,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dick Costolo talks Twitter IPO before NYSE opening bell,Los Angeles Times,11/7/2013,715,"SAN FRANCISCO -- Twitter Chief Executive Dick Costolo broke his silence on Thursday as his company prepared for its trading debut on the New York Stock Exchange, telling CNBC that Twitter was comfortable raising its initial public offering ...",Twitter,Technology,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter's timing may be perfect; 'The IPO market is entering this very exuberant stage now,' one expert says.",Los Angeles Times,11/7/2013,833,"If the initial public offering of Twitter Inc. had to be summed up in one of the company's famously pithy tweets, this would be it: The timing couldn't be better.",Twitter,Technology,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tech stocks slump as Twitter IPO soars; Facebook, LinkedIn lead sector into the red; Groupon falls ahead of results",MarketWatch,11/7/2013,335,"SAN FRANCISCO (MarketWatch) É?? Tech stocks fell hard Thursday despite the strong debut of Twitter on the New York Stock Exchange, as social-network rivals Facebook, LinkedIn and Yelp all saw notable declines.",Twitter,Technology,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Stock Soars in IPO,MediaPost.com,11/7/2013,286,"Any fears that Twitter might replicate Facebook's ""busted IPO"" with a debacle on the first day of trading were dispelled today when the stock soared above its opening price. The stock debuted at $26 per share but immediately skyrocketed, ...",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resist the urge Waiting to jump into Twitter IPO could lift profits,New York Post,11/7/2013,574,"Investors who wait a week to buy into a hot tech IPO could boost their returns by more than 60 percent, research by The Post reveals. In seven of nine initial public offerings, including Amazon, Google and Zynga, it proved beneficial to wait ...",Twitter,Technology,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snapshot: SeaWorld chairman sells off $1.3M in company shares + Twitter sets IPO price (Video),Orlando Business Journal Online,11/7/2013,111,Weather: Foggy morning will lead to partly sunny skies and temperatures in the mid-80s (News 13) Today's talkers: Twitter sets IPO price at $26 a share  (CNNMoney),Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How Twitter's IPO will impact Orlando's Izea,Orlando Business Journal Online,11/7/2013,187,"Guess, in 140 characters or less, who's gone public today? Twitter Inc.(NYSE: TWTR) is trading today (and yes, that was  Captain Jean Luc Picard on Wall Street this morning). And holy moley, at my last check, Twitter stock is trading at more ...",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter hitting market as IPO fever heats up,Orlando Sentinel,11/7/2013,509,"If the initial public offering of Twitter had to be summed up in one of the company's famously pithy tweets, this would be it: The timing couldn't be better.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter IPO prices high at $26, raising $1.82B",Phoenix Business Journal Online,11/7/2013,174,"Twitter said on Wednesday afternoon that it sold its first 70 million public shares of stock at $26, $1 above the upgraded range it set on Monday.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stock offering; Twitter sets IPO price at $26,Press-Telegram,11/7/2013,179,"NEW YORK É?? Twitter has set a price of $26 for its initial public offering of stock, which means the company's shares can begin trading Thursday on the New York Stock Exchange.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter IPO valued at $14.2 billion (Video),San Antonio Business Journal Online,11/7/2013,148,"Twitter Inc. is being valued at $14.2 billion after pricing its shares at $26,  Bloomberg reports. The initial public offering of the social media web site has already turned its co-founders into billionaires. Evan Williams, the largest ...",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter IPO a smash, stock closes first day 73 percent up",San Francisco Business Times Online,11/7/2013,473,"Twitter's initial public stock offering was a smash hit on Wall Street Thursday, closing at $44.90, just below where it started in the morning and up about 73 percent from the $26 price the company set Wednesday evening when it sold 70 ...",Twitter,Technology,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fairfax girl rings in IPO, and hearts, for Twitter",SeattlePI.com,11/7/2013,203,Twitter threw in a sweet surprise Thursday when the company brought in a 9-year-old social entrepreneur from Fairfax to ring the NYSE opening bell on the company's IPO day.,Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interesting numbers from Twitter's IPO,SeattlePI.com,11/7/2013,331,"For a while, Twitter users only had to worry about one number: 140, the maximum number of characters allowed in a tweet. Now that Twitter Inc. has become a publicly traded company, plenty of other numbers have taken center stage.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter IPO mints 2 new billionaires: Here's the rundown,Silicon Valley/San Jose Business Journal,11/7/2013,490,Twitter co-founders Jack Dorsey and Evan Williams joined the world's billionaires with the company's IPO this week. But they didn't get the biggest haul from the San Francisco micro-blogging service going public.,Twitter,Technology,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter IPO could put Dorsey in billionaires club,St. Louis Business Journal Online,11/7/2013,176,"Twitter, which begins trading this morning on the New York Stock Exchange, priced its shares Wednesday at $26 apiece, valuing the company at more than $18 billion and lining up the world's newest billionaires.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flying in record territory; Dow hits another high; Twitter prices IPO at $26 as trading begins Thursday,St. Paul Pioneer Press,11/7/2013,581,There weren't any major economic developments or blockbuster earnings. But that didn't stop investors from pushing the Dow Jones industrial average to another record Wednesday.,Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter IPO could raise $2.1 billion,Tampa Bay Business Journal Online,11/7/2013,203,"Twitter expects to score big with its initial public offering which could be the second largest offering for an Internet company ever, trailing only Facebook.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter sets $26 IPO price The big day for Twitter; Will this IPO stumble like Facebook's did?,The Commercial Appeal,11/7/2013,600,"NEW YORK É?? Twitter has set a price of $26 per share for its initial public offering, which means the company's stock can begin trading Thursday on the New York Stock Exchange in the most highly anticipated IPO since Facebook's 2012 debut.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter IPO: Stock soars in Wall Street debut,The Oakland Tribune,11/7/2013,1160,"SAN FRANCISCO -- initial public offering rose in price throughout the company's march toward Wall Street, but investors were prepared to pay much more Thursday.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What's next for Twitter after IPO?,The Oakland Tribune,11/7/2013,1199,"Today: Santa Clara University professor says will likely look at acquisitions, secondary offering after its IPO leads to a booming stock price. Also: Tesla falls after another Model S fire, SolarCity suffers after earnings report.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter's soaring IPO sparks praise and skepticism -- and bodes well for Silicon Valley,The Oakland Tribune,11/7/2013,1282,"How you view Wall Street's stunning Thursday welcome for -- the second-largest tech IPO of all time, in terms of dollars raised -- depends on which lens you use.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On why you shouldn't sweat Twitter's IPO,The Oregonian,11/7/2013,651,"Nov. 07--Last year, after Facebook's IPO charade, I wrote about its obvious lesson. At that point, the stock had fallen $10 below its opening price of $42.05 a share. My conclusion: Stocks are risky for small investors. Especially ...",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter owners get IPO payday to tweet about,The San Francisco Chronicle,11/7/2013,1032,"Twitter on Wednesday priced its initial public offering of stock at $26 per share, making co-founder Evan Williams an on-paper billionaire and generating millions of dollars for other key investors and executives as the San Francisco ...",Twitter,Technology,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter sets IPO price at $26, set to raise $1.8B TWITTER SETS IPO PRICE AT $26 \; COMPANY SET TO RAISE $1.8 BILLION",The San Mateo Daily Journal,11/7/2013,635,"NEW YORK É?? Twitter has set a price of $26 for its initial public offering of stock, which means the company's shares can begin trading Thursday on the New York Stock Exchange.",Twitter,Technology,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
